Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,10,,Parameter category,(see Code table 4.1),,4.1,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,11,,Parameter number,(see Code table 4.2),,4.2,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,12-13,,Atmospheric chemical constituent type,(see Code table 4.230),,4.23,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,14-15,,Number of modes (N) of distribution,(see Note 1),36,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,16-17,,Mode number (l),,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,18-19,,Type of distribution function,(see Code table 4.240),,4.240,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,20,,"Number of following function parameters (Np), defined by type given in octets 18-19 (Type of distribution function)",,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,,,"Repeat the following 5 octets for the number of function parameters (n = 1,Np), if Np > 0",,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,21+5(n-1),,"List of scale factor of fixed distribution function parameter (p1-pNp), defined by type of distribution in octets 18-19",,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,(22+5(n-1))-(25+5(n-1)),,"List of scaled value of fixed distribution function parameter (p1-pNp), defined by type of distribution in octets 18-19",,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,21+5Np,,Type of generating process,(see Code table 4.3),,4.3,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,22+5Np,,Background generating process identifier (defined by originating centre),,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,23+5Np,,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,(24+5Np)-(25+5Np),,Hours of observational data cut-off after reference time,(see Note 2),33,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,26+5Np,,Minutes of observational data cut-off after reference time,,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,27+5Np,,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,(28+5Np)-(31+5Np),,Forecast time in units defined by the previous octet,,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,32+5Np,,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,33+5Np,,Scale factor of first fixed surface,,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,(34+5Np)-(37+5Np),,Scaled value of first fixed surface,,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,38+5Np,,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,39+5Np,,Scale factor of second fixed surface,,,,,Operational
analysis or forecast at a horizontal level or in a horizontal layer at a point in time for atmospheric chemical constituents based on a distribution function,(40+5Np)-(43+5Np),,Scaled value of second fixed surface,,,,,Operational
